Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
All Products,Chrome 126.0.0.0,,,18-07-2024 22:01:03,18-07-2024 22:02:59,1m - 55.755s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Product Overview/TC08_Check_display_info_product_01,Chrome 126.0.0.0,,,18-07-2024 22:01:04,18-07-2024 22:01:16,12.651s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,18-07-2024 22:01:04,18-07-2024 22:01:11,6.773s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,18-07-2024 22:01:11,18-07-2024 22:01:11,0.055s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,18-07-2024 22:01:11,18-07-2024 22:01:13,2.709s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,18-07-2024 22:01:13,18-07-2024 22:01:14,0.310s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,18-07-2024 22:01:14,18-07-2024 22:01:15,1.382s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,18-07-2024 22:01:15,18-07-2024 22:01:15,0.278s,PASSED
"price_web = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_price""))",Chrome 126.0.0.0,,,18-07-2024 22:01:15,18-07-2024 22:01:16,0.294s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,18-07-2024 22:01:16,18-07-2024 22:01:16,0.003s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,18-07-2024 22:01:16,18-07-2024 22:01:16,0.036s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,18-07-2024 22:01:16,18-07-2024 22:01:16,0.274s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,18-07-2024 22:01:16,18-07-2024 22:01:16,0.013s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,18-07-2024 22:01:16,18-07-2024 22:01:16,0.149s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Product Overview/TC09_Check_display_info_product_02,Chrome 126.0.0.0,,,18-07-2024 22:01:16,18-07-2024 22:01:28,11.374s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,18-07-2024 22:01:16,18-07-2024 22:01:22,6.044s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,18-07-2024 22:01:22,18-07-2024 22:01:23,0.057s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,18-07-2024 22:01:23,18-07-2024 22:01:25,2.373s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,18-07-2024 22:01:25,18-07-2024 22:01:25,0.309s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,18-07-2024 22:01:25,18-07-2024 22:01:27,1.501s,PASSED
