Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sign up,Chrome 126.0.0.0,,,24-07-2024 19:30:23,24-07-2024 19:40:54,10m - 31.759s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign up/TC18_Fill_wrong_email_format,Chrome 126.0.0.0,,,24-07-2024 19:30:23,24-07-2024 19:30:47,24.007s,PASSED
openBrowser(Signup_URL),Chrome 126.0.0.0,,,24-07-2024 19:30:24,24-07-2024 19:30:42,18.106s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 19:30:42,24-07-2024 19:30:42,0.050s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Sign_up_page""), 5)",Chrome 126.0.0.0,,,24-07-2024 19:30:42,24-07-2024 19:30:45,2.945s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_input""), username)",Chrome 126.0.0.0,,,24-07-2024 19:30:45,24-07-2024 19:30:45,0.646s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_input""), Keys.chord(TAB))",Chrome 126.0.0.0,,,24-07-2024 19:30:45,24-07-2024 19:30:46,0.544s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_error_message_lb""), 5)",Chrome 126.0.0.0,,,24-07-2024 19:30:46,24-07-2024 19:30:46,0.494s,PASSED
"Actual_email_error = getText(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_error_message_lb""))",Chrome 126.0.0.0,,,24-07-2024 19:30:46,24-07-2024 19:30:47,0.283s,PASSED
"verifyEqual(Actual_email_error, expec_email_error)",Chrome 126.0.0.0,,,24-07-2024 19:30:47,24-07-2024 19:30:47,0.025s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 19:30:47,24-07-2024 19:30:47,0.212s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign up/TC18_Fill_wrong_email_format,Chrome 126.0.0.0,,,24-07-2024 19:30:47,24-07-2024 19:31:30,42.575s,PASSED
openBrowser(Signup_URL),Chrome 126.0.0.0,,,24-07-2024 19:30:47,24-07-2024 19:31:10,22.768s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 19:31:10,24-07-2024 19:31:10,0.046s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Sign_up_page""), 5)",Chrome 126.0.0.0,,,24-07-2024 19:31:10,24-07-2024 19:31:28,17.728s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_input""), username)",Chrome 126.0.0.0,,,24-07-2024 19:31:28,24-07-2024 19:31:28,0.610s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_input""), Keys.chord(TAB))",Chrome 126.0.0.0,,,24-07-2024 19:31:28,24-07-2024 19:31:29,0.486s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_error_message_lb""), 5)",Chrome 126.0.0.0,,,24-07-2024 19:31:29,24-07-2024 19:31:29,0.483s,PASSED
"Actual_email_error = getText(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_error_message_lb""))",Chrome 126.0.0.0,,,24-07-2024 19:31:29,24-07-2024 19:31:29,0.276s,PASSED
"verifyEqual(Actual_email_error, expec_email_error)",Chrome 126.0.0.0,,,24-07-2024 19:31:29,24-07-2024 19:31:29,0.003s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 19:31:29,24-07-2024 19:31:30,0.145s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign up/TC18_Fill_wrong_email_format,Chrome 126.0.0.0,,,24-07-2024 19:31:30,24-07-2024 19:31:46,16.230s,PASSED
openBrowser(Signup_URL),Chrome 126.0.0.0,,,24-07-2024 19:31:30,24-07-2024 19:31:38,8.265s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 19:31:38,24-07-2024 19:31:38,0.039s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Sign_up_page""), 5)",Chrome 126.0.0.0,,,24-07-2024 19:31:38,24-07-2024 19:31:44,5.866s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_input""), username)",Chrome 126.0.0.0,,,24-07-2024 19:31:44,24-07-2024 19:31:44,0.637s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_input""), Keys.chord(TAB))",Chrome 126.0.0.0,,,24-07-2024 19:31:44,24-07-2024 19:31:45,0.505s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_error_message_lb""), 5)",Chrome 126.0.0.0,,,24-07-2024 19:31:45,24-07-2024 19:31:45,0.496s,PASSED
"Actual_email_error = getText(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_error_message_lb""))",Chrome 126.0.0.0,,,24-07-2024 19:31:45,24-07-2024 19:31:46,0.269s,PASSED
"verifyEqual(Actual_email_error, expec_email_error)",Chrome 126.0.0.0,,,24-07-2024 19:31:46,24-07-2024 19:31:46,0.002s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 19:31:46,24-07-2024 19:31:46,0.129s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign up/TC19_Fill_wrong_password_rule,Chrome 126.0.0.0,,,24-07-2024 19:31:46,24-07-2024 19:32:02,15.942s,PASSED
openBrowser(Signup_URL),Chrome 126.0.0.0,,,24-07-2024 19:31:46,24-07-2024 19:31:54,8.240s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 19:31:54,24-07-2024 19:31:54,0.048s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Sign_up_page""), 5)",Chrome 126.0.0.0,,,24-07-2024 19:31:54,24-07-2024 19:32:00,5.398s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign up/Password_input""), password)",Chrome 126.0.0.0,,,24-07-2024 19:32:00,24-07-2024 19:32:00,0.608s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign up/Password_input""), Keys.chord(TAB))",Chrome 126.0.0.0,,,24-07-2024 19:32:00,24-07-2024 19:32:01,0.624s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Password_error_message_lb""), 5)",Chrome 126.0.0.0,,,24-07-2024 19:32:01,24-07-2024 19:32:01,0.494s,PASSED
"Actual_password_error = getText(findTestObject(""Object Repository/Shopping Cart/Sign up/Password_error_message_lb""))",Chrome 126.0.0.0,,,24-07-2024 19:32:01,24-07-2024 19:32:02,0.278s,PASSED
"verifyEqual(Actual_password_error, expec_password_error)",Chrome 126.0.0.0,,,24-07-2024 19:32:02,24-07-2024 19:32:02,0.004s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 19:32:02,24-07-2024 19:32:02,0.138s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign up/TC19_Fill_wrong_password_rule,Chrome 126.0.0.0,,,24-07-2024 19:32:02,24-07-2024 19:32:17,15.660s,PASSED
openBrowser(Signup_URL),Chrome 126.0.0.0,,,24-07-2024 19:32:02,24-07-2024 19:32:09,7.447s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 19:32:09,24-07-2024 19:32:09,0.042s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Sign_up_page""), 5)",Chrome 126.0.0.0,,,24-07-2024 19:32:09,24-07-2024 19:32:15,6.154s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign up/Password_input""), password)",Chrome 126.0.0.0,,,24-07-2024 19:32:15,24-07-2024 19:32:16,0.604s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign up/Password_input""), Keys.chord(TAB))",Chrome 126.0.0.0,,,24-07-2024 19:32:16,24-07-2024 19:32:17,0.502s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Password_error_message_lb""), 5)",Chrome 126.0.0.0,,,24-07-2024 19:32:17,24-07-2024 19:32:17,0.484s,PASSED
"Actual_password_error = getText(findTestObject(""Object Repository/Shopping Cart/Sign up/Password_error_message_lb""))",Chrome 126.0.0.0,,,24-07-2024 19:32:17,24-07-2024 19:32:17,0.273s,PASSED
"verifyEqual(Actual_password_error, expec_password_error)",Chrome 126.0.0.0,,,24-07-2024 19:32:17,24-07-2024 19:32:17,0.002s,PASSED
