Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sign in,Chrome 126.0.0.0,,,24-07-2024 20:29:46,24-07-2024 20:41:12,11m - 25.904s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign in/TC01_Fill_wrong_username_password_format,Chrome 126.0.0.0,,,24-07-2024 20:29:47,24-07-2024 20:33:44,3m - 57.292s,PASSED
openBrowser(Login_URL),Chrome 126.0.0.0,,,24-07-2024 20:29:47,24-07-2024 20:29:51,4.404s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 20:29:52,24-07-2024 20:30:13,21.007s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Sign_in_page""), 10)",Chrome 126.0.0.0,,,24-07-2024 20:30:13,24-07-2024 20:30:43,30.167s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_input""), username)",Chrome 126.0.0.0,,,24-07-2024 20:30:43,24-07-2024 20:31:43,1m - 0.207s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), password)",Chrome 126.0.0.0,,,24-07-2024 20:31:43,24-07-2024 20:32:14,30.709s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), Keys.chord(TAB))",Chrome 126.0.0.0,,,24-07-2024 20:32:14,24-07-2024 20:32:44,30.084s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_error_message_lb""), 10)",Chrome 126.0.0.0,,,24-07-2024 20:32:44,24-07-2024 20:33:14,30.041s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_error_message_lb""), 10)",Chrome 126.0.0.0,,,24-07-2024 20:33:14,24-07-2024 20:33:44,30.037s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 20:33:44,24-07-2024 20:33:44,0.216s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign in/TC01_Fill_wrong_username_password_format,Chrome 126.0.0.0,,,24-07-2024 20:33:44,24-07-2024 20:33:59,15.139s,PASSED
openBrowser(Login_URL),Chrome 126.0.0.0,,,24-07-2024 20:33:44,24-07-2024 20:33:55,11.381s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 20:33:55,24-07-2024 20:33:55,0.042s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Sign_in_page""), 10)",Chrome 126.0.0.0,,,24-07-2024 20:33:55,24-07-2024 20:33:56,0.278s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_input""), username)",Chrome 126.0.0.0,,,24-07-2024 20:33:56,24-07-2024 20:33:57,1.105s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), password)",Chrome 126.0.0.0,,,24-07-2024 20:33:57,24-07-2024 20:33:58,0.952s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), Keys.chord(TAB))",Chrome 126.0.0.0,,,24-07-2024 20:33:58,24-07-2024 20:33:58,0.497s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_error_message_lb""), 10)",Chrome 126.0.0.0,,,24-07-2024 20:33:58,24-07-2024 20:33:59,0.466s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_error_message_lb""), 10)",Chrome 126.0.0.0,,,24-07-2024 20:33:59,24-07-2024 20:33:59,0.265s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 20:33:59,24-07-2024 20:33:59,0.123s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign in/TC01_Fill_wrong_username_password_format,Chrome 126.0.0.0,,,24-07-2024 20:33:59,24-07-2024 20:34:16,16.388s,PASSED
openBrowser(Login_URL),Chrome 126.0.0.0,,,24-07-2024 20:33:59,24-07-2024 20:34:07,7.575s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 20:34:07,24-07-2024 20:34:07,0.040s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Sign_in_page""), 10)",Chrome 126.0.0.0,,,24-07-2024 20:34:07,24-07-2024 20:34:13,5.957s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_input""), username)",Chrome 126.0.0.0,,,24-07-2024 20:34:13,24-07-2024 20:34:13,0.597s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), password)",Chrome 126.0.0.0,,,24-07-2024 20:34:13,24-07-2024 20:34:14,0.810s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), Keys.chord(TAB))",Chrome 126.0.0.0,,,24-07-2024 20:34:14,24-07-2024 20:34:15,0.509s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_error_message_lb""), 10)",Chrome 126.0.0.0,,,24-07-2024 20:34:15,24-07-2024 20:34:15,0.478s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_error_message_lb""), 10)",Chrome 126.0.0.0,,,24-07-2024 20:34:15,24-07-2024 20:34:15,0.261s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 20:34:15,24-07-2024 20:34:16,0.142s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign in/TC02_Login_with_blank_username_password,Chrome 126.0.0.0,,,24-07-2024 20:34:16,24-07-2024 20:34:59,43.110s,PASSED
