Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 16:08:20,12-07-2024 16:08:20,0.393s,PASSED
,,,,,,,
Test Cases/Product Overview/TC11_Check_display_info_product_04,Chrome 126.0.0.0,,,12-07-2024 16:08:20,12-07-2024 16:08:35,14.314s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 16:08:21,12-07-2024 16:08:28,7.690s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 16:08:28,12-07-2024 16:08:28,0.082s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 16:08:28,12-07-2024 16:08:31,2.273s,PASSED
"click(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,12-07-2024 16:08:31,12-07-2024 16:08:31,0.362s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 16:08:31,12-07-2024 16:08:32,1.139s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 16:08:32,12-07-2024 16:08:32,0.268s,PASSED
"price_web = getText(findTestObject(""Object Repository/Product Overview/Product_price""))",Chrome 126.0.0.0,,,12-07-2024 16:08:32,12-07-2024 16:08:33,0.813s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,12-07-2024 16:08:33,12-07-2024 16:08:33,0.002s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,12-07-2024 16:08:33,12-07-2024 16:08:33,0.003s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,12-07-2024 16:08:33,12-07-2024 16:08:33,0.316s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,12-07-2024 16:08:33,12-07-2024 16:08:33,0.003s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 16:08:33,12-07-2024 16:08:35,1.155s,PASSED
,,,,,,,
Test Cases/Product Overview/TC12_Check_display_info_product_05,Chrome 126.0.0.0,,,12-07-2024 16:08:35,12-07-2024 16:08:51,16.073s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 16:08:35,12-07-2024 16:08:44,9.257s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 16:08:44,12-07-2024 16:08:44,0.095s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 16:08:44,12-07-2024 16:08:47,2.554s,PASSED
"click(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,12-07-2024 16:08:47,12-07-2024 16:08:47,0.466s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 16:08:47,12-07-2024 16:08:48,1.083s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 16:08:48,12-07-2024 16:08:49,0.276s,PASSED
"price_web = getText(findTestObject(""Object Repository/Product Overview/Product_price""))",Chrome 126.0.0.0,,,12-07-2024 16:08:49,12-07-2024 16:08:49,0.352s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,12-07-2024 16:08:49,12-07-2024 16:08:49,0.003s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,12-07-2024 16:08:49,12-07-2024 16:08:49,0.003s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,12-07-2024 16:08:49,12-07-2024 16:08:49,0.414s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,12-07-2024 16:08:49,12-07-2024 16:08:49,0.005s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 16:08:49,12-07-2024 16:08:51,1.392s,PASSED
,,,,,,,
Test Cases/Product Overview/TC13_Check_display_info_product_06,Chrome 126.0.0.0,,,12-07-2024 16:08:51,12-07-2024 16:09:06,14.757s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 16:08:51,12-07-2024 16:08:59,7.682s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 16:08:59,12-07-2024 16:08:59,0.086s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 16:08:59,12-07-2024 16:09:01,2.353s,PASSED
"click(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,12-07-2024 16:09:01,12-07-2024 16:09:02,0.411s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 16:09:02,12-07-2024 16:09:03,1.127s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 16:09:03,12-07-2024 16:09:03,0.284s,PASSED
"price_web = getText(findTestObject(""Object Repository/Product Overview/Product_price""))",Chrome 126.0.0.0,,,12-07-2024 16:09:03,12-07-2024 16:09:03,0.296s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,12-07-2024 16:09:03,12-07-2024 16:09:03,0.001s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,12-07-2024 16:09:03,12-07-2024 16:09:03,0.004s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,12-07-2024 16:09:03,12-07-2024 16:09:04,0.530s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,12-07-2024 16:09:04,12-07-2024 16:09:04,0.004s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 16:09:04,12-07-2024 16:09:06,1.801s,PASSED
,,,,,,,
Test Cases/Product Overview/TC14_Check_display_info_product_07,Chrome 126.0.0.0,,,12-07-2024 16:09:06,12-07-2024 16:09:20,13.989s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 16:09:06,12-07-2024 16:09:08,2.382s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 16:09:08,12-07-2024 16:09:13,5.305s,PASSED
