Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Password_error_message_lb""), 5)",TestCloud - macOS - Safari 17,,,27-07-2024 10:22:27,27-07-2024 10:22:27,0.658s,PASSED
"Actual_password_error = getText(findTestObject(""Object Repository/Shopping Cart/Sign up/Password_error_message_lb""))",TestCloud - macOS - Safari 17,,,27-07-2024 10:22:27,27-07-2024 10:22:28,0.958s,PASSED
"verifyEqual(Actual_password_error, expec_password_error)",TestCloud - macOS - Safari 17,,,27-07-2024 10:22:28,27-07-2024 10:22:28,0.002s,PASSED
closeBrowser(),TestCloud - macOS - Safari 17,,,27-07-2024 10:22:28,27-07-2024 10:22:29,1.252s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign up/TC19_Fill_wrong_password_rule,TestCloud - macOS - Safari 17,,,27-07-2024 10:22:30,27-07-2024 10:23:17,47.140s,PASSED
openBrowser(Signup_URL),TestCloud - macOS - Safari 17,,,27-07-2024 10:22:30,27-07-2024 10:23:09,39.838s,PASSED
maximizeWindow(),TestCloud - macOS - Safari 17,,,27-07-2024 10:23:09,27-07-2024 10:23:10,0.321s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Sign_up_page""), 5)",TestCloud - macOS - Safari 17,,,27-07-2024 10:23:10,27-07-2024 10:23:10,0.678s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign up/Password_input""), password)",TestCloud - macOS - Safari 17,,,27-07-2024 10:23:10,27-07-2024 10:23:13,2.361s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign up/Password_input""), Keys.chord(TAB))",TestCloud - macOS - Safari 17,,,27-07-2024 10:23:13,27-07-2024 10:23:14,1.081s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Password_error_message_lb""), 5)",TestCloud - macOS - Safari 17,,,27-07-2024 10:23:14,27-07-2024 10:23:14,0.662s,PASSED
"Actual_password_error = getText(findTestObject(""Object Repository/Shopping Cart/Sign up/Password_error_message_lb""))",TestCloud - macOS - Safari 17,,,27-07-2024 10:23:14,27-07-2024 10:23:15,0.992s,PASSED
"verifyEqual(Actual_password_error, expec_password_error)",TestCloud - macOS - Safari 17,,,27-07-2024 10:23:15,27-07-2024 10:23:15,0.002s,PASSED
closeBrowser(),TestCloud - macOS - Safari 17,,,27-07-2024 10:23:15,27-07-2024 10:23:17,1.192s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign up/TC20_Fill_wrong_verify_password_rule,TestCloud - macOS - Safari 17,,,27-07-2024 10:23:17,27-07-2024 10:24:09,52.548s,PASSED
openBrowser(Signup_URL),TestCloud - macOS - Safari 17,,,27-07-2024 10:23:17,27-07-2024 10:24:02,45.259s,PASSED
maximizeWindow(),TestCloud - macOS - Safari 17,,,27-07-2024 10:24:02,27-07-2024 10:24:02,0.316s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Sign_up_page""), 5)",TestCloud - macOS - Safari 17,,,27-07-2024 10:24:02,27-07-2024 10:24:03,0.661s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign up/Verify_password_input""), password)",TestCloud - macOS - Safari 17,,,27-07-2024 10:24:03,27-07-2024 10:24:05,2.361s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign up/Verify_password_input""), Keys.chord(TAB))",TestCloud - macOS - Safari 17,,,27-07-2024 10:24:05,27-07-2024 10:24:06,1.039s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/VerifyPass_error_message_lb""), 5)",TestCloud - macOS - Safari 17,,,27-07-2024 10:24:06,27-07-2024 10:24:07,0.662s,PASSED
"Actual_verify_password_error = getText(findTestObject(""Object Repository/Shopping Cart/Sign up/VerifyPass_error_message_lb""))",TestCloud - macOS - Safari 17,,,27-07-2024 10:24:07,27-07-2024 10:24:08,0.981s,PASSED
"verifyEqual(Actual_verify_password_error, expec_verify_password_error)",TestCloud - macOS - Safari 17,,,27-07-2024 10:24:08,27-07-2024 10:24:08,0.003s,PASSED
closeBrowser(),TestCloud - macOS - Safari 17,,,27-07-2024 10:24:08,27-07-2024 10:24:09,1.156s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign up/TC20_Fill_wrong_verify_password_rule,TestCloud - macOS - Safari 17,,,27-07-2024 10:24:09,27-07-2024 10:24:49,39.948s,PASSED
openBrowser(Signup_URL),TestCloud - macOS - Safari 17,,,27-07-2024 10:24:09,27-07-2024 10:24:42,32.425s,PASSED
maximizeWindow(),TestCloud - macOS - Safari 17,,,27-07-2024 10:24:42,27-07-2024 10:24:42,0.344s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Sign_up_page""), 5)",TestCloud - macOS - Safari 17,,,27-07-2024 10:24:42,27-07-2024 10:24:43,0.691s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign up/Verify_password_input""), password)",TestCloud - macOS - Safari 17,,,27-07-2024 10:24:43,27-07-2024 10:24:45,2.412s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign up/Verify_password_input""), Keys.chord(TAB))",TestCloud - macOS - Safari 17,,,27-07-2024 10:24:45,27-07-2024 10:24:46,1.225s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/VerifyPass_error_message_lb""), 5)",TestCloud - macOS - Safari 17,,,27-07-2024 10:24:46,27-07-2024 10:24:47,0.664s,PASSED
"Actual_verify_password_error = getText(findTestObject(""Object Repository/Shopping Cart/Sign up/VerifyPass_error_message_lb""))",TestCloud - macOS - Safari 17,,,27-07-2024 10:24:47,27-07-2024 10:24:48,0.988s,PASSED
"verifyEqual(Actual_verify_password_error, expec_verify_password_error)",TestCloud - macOS - Safari 17,,,27-07-2024 10:24:48,27-07-2024 10:24:48,0.002s,PASSED
closeBrowser(),TestCloud - macOS - Safari 17,,,27-07-2024 10:24:48,27-07-2024 10:24:49,1.184s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign up/TC20_Fill_wrong_verify_password_rule,TestCloud - macOS - Safari 17,,,27-07-2024 10:24:49,27-07-2024 10:25:25,35.437s,PASSED
openBrowser(Signup_URL),TestCloud - macOS - Safari 17,,,27-07-2024 10:24:49,27-07-2024 10:25:17,28.237s,PASSED
maximizeWindow(),TestCloud - macOS - Safari 17,,,27-07-2024 10:25:17,27-07-2024 10:25:18,0.332s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Sign_up_page""), 5)",TestCloud - macOS - Safari 17,,,27-07-2024 10:25:18,27-07-2024 10:25:18,0.662s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign up/Verify_password_input""), password)",TestCloud - macOS - Safari 17,,,27-07-2024 10:25:18,27-07-2024 10:25:21,2.296s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign up/Verify_password_input""), Keys.chord(TAB))",TestCloud - macOS - Safari 17,,,27-07-2024 10:25:21,27-07-2024 10:25:22,0.992s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/VerifyPass_error_message_lb""), 5)",TestCloud - macOS - Safari 17,,,27-07-2024 10:25:22,27-07-2024 10:25:22,0.702s,PASSED
"Actual_verify_password_error = getText(findTestObject(""Object Repository/Shopping Cart/Sign up/VerifyPass_error_message_lb""))",TestCloud - macOS - Safari 17,,,27-07-2024 10:25:22,27-07-2024 10:25:23,0.964s,PASSED
"verifyEqual(Actual_verify_password_error, expec_verify_password_error)",TestCloud - macOS - Safari 17,,,27-07-2024 10:25:23,27-07-2024 10:25:23,0.002s,PASSED
closeBrowser(),TestCloud - macOS - Safari 17,,,27-07-2024 10:25:23,27-07-2024 10:25:25,1.235s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign up/TC21_Leave_all_empty_info,TestCloud - macOS - Safari 17,,,27-07-2024 10:25:25,27-07-2024 10:26:05,39.970s,PASSED
openBrowser(Signup_URL),TestCloud - macOS - Safari 17,,,27-07-2024 10:25:25,27-07-2024 10:25:51,26.794s,PASSED
maximizeWindow(),TestCloud - macOS - Safari 17,,,27-07-2024 10:25:51,27-07-2024 10:25:52,0.321s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Sign_up_page""), 5)",TestCloud - macOS - Safari 17,,,27-07-2024 10:25:52,27-07-2024 10:25:52,0.696s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_input""), """")",TestCloud - macOS - Safari 17,,,27-07-2024 10:25:52,27-07-2024 10:25:55,2.374s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign up/Password_input""), """")",TestCloud - macOS - Safari 17,,,27-07-2024 10:25:55,27-07-2024 10:25:57,2.267s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign up/Verify_password_input""), """")",TestCloud - macOS - Safari 17,,,27-07-2024 10:25:57,27-07-2024 10:25:59,2.308s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Sign up/Sign_up_button""))",TestCloud - macOS - Safari 17,,,27-07-2024 10:25:59,27-07-2024 10:26:00,1.001s,PASSED
"verifyElementText(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_error_message_lb""), ""Required"")",TestCloud - macOS - Safari 17,,,27-07-2024 10:26:00,27-07-2024 10:26:01,0.982s,PASSED
"verifyElementText(findTestObject(""Object Repository/Shopping Cart/Sign up/Password_error_message_lb""), ""Required"")",TestCloud - macOS - Safari 17,,,27-07-2024 10:26:01,27-07-2024 10:26:02,0.964s,PASSED
"verifyElementText(findTestObject(""Object Repository/Shopping Cart/Sign up/VerifyPass_error_message_lb""), ""Required"")",TestCloud - macOS - Safari 17,,,27-07-2024 10:26:02,27-07-2024 10:26:03,0.969s,PASSED
closeBrowser(),TestCloud - macOS - Safari 17,,,27-07-2024 10:26:03,27-07-2024 10:26:05,1.207s,PASSED
