Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
All Products,Chrome 126.0.0.0,,,18-07-2024 22:09:01,18-07-2024 22:10:56,1m - 55.469s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Product Overview/TC08_Check_display_info_product_01,Chrome 126.0.0.0,,,18-07-2024 22:09:01,18-07-2024 22:09:14,13.280s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,18-07-2024 22:09:01,18-07-2024 22:09:08,6.361s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,18-07-2024 22:09:08,18-07-2024 22:09:08,0.091s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,18-07-2024 22:09:08,18-07-2024 22:09:11,3.567s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,18-07-2024 22:09:11,18-07-2024 22:09:12,0.344s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,18-07-2024 22:09:12,18-07-2024 22:09:13,1.403s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,18-07-2024 22:09:13,18-07-2024 22:09:13,0.283s,PASSED
"price_web = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_price""))",Chrome 126.0.0.0,,,18-07-2024 22:09:13,18-07-2024 22:09:14,0.297s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,18-07-2024 22:09:14,18-07-2024 22:09:14,0.002s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,18-07-2024 22:09:14,18-07-2024 22:09:14,0.044s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,18-07-2024 22:09:14,18-07-2024 22:09:14,0.271s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,18-07-2024 22:09:14,18-07-2024 22:09:14,0.018s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,18-07-2024 22:09:14,18-07-2024 22:09:14,0.157s,PASSED
,,,,,,,
