Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"if (department == ""Men"" && type == ""Jackets"")",Chrome 127.0.0.0,,,27-07-2024 09:11:32,27-07-2024 09:11:32,0.001s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,27-07-2024 09:11:32,27-07-2024 09:11:32,0.124s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC30_HeaderMenu_All_products_01,Chrome 127.0.0.0,,,27-07-2024 09:11:32,27-07-2024 09:11:43,10.912s,PASSED
openBrowser(Dashborad_URL),Chrome 127.0.0.0,,,27-07-2024 09:11:32,27-07-2024 09:11:38,5.815s,PASSED
maximizeWindow(),Chrome 127.0.0.0,,,27-07-2024 09:11:38,27-07-2024 09:11:38,0.055s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 127.0.0.0,,,27-07-2024 09:11:38,27-07-2024 09:11:38,0.247s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 127.0.0.0,,,27-07-2024 09:11:38,27-07-2024 09:11:42,3.615s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 127.0.0.0,,,27-07-2024 09:11:42,27-07-2024 09:11:43,1.012s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,27-07-2024 09:11:43,27-07-2024 09:11:43,0.126s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC31_HeaderMenu_All_products_02,Chrome 127.0.0.0,,,27-07-2024 09:11:43,27-07-2024 09:11:52,9.558s,PASSED
openBrowser(Dashborad_URL),Chrome 127.0.0.0,,,27-07-2024 09:11:43,27-07-2024 09:11:48,5.378s,PASSED
maximizeWindow(),Chrome 127.0.0.0,,,27-07-2024 09:11:48,27-07-2024 09:11:48,0.049s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 127.0.0.0,,,27-07-2024 09:11:48,27-07-2024 09:11:48,0.247s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 127.0.0.0,,,27-07-2024 09:11:48,27-07-2024 09:11:49,0.308s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 127.0.0.0,,,27-07-2024 09:11:49,27-07-2024 09:11:52,3.423s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,27-07-2024 09:11:52,27-07-2024 09:11:52,0.143s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC32_HeaderMenu_All_products_03,Chrome 127.0.0.0,,,27-07-2024 09:11:52,27-07-2024 09:12:03,10.704s,PASSED
openBrowser(Dashborad_URL),Chrome 127.0.0.0,,,27-07-2024 09:11:52,27-07-2024 09:11:59,6.867s,PASSED
maximizeWindow(),Chrome 127.0.0.0,,,27-07-2024 09:11:59,27-07-2024 09:11:59,0.039s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 127.0.0.0,,,27-07-2024 09:11:59,27-07-2024 09:12:02,2.549s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 127.0.0.0,,,27-07-2024 09:12:02,27-07-2024 09:12:02,0.308s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 127.0.0.0,,,27-07-2024 09:12:02,27-07-2024 09:12:03,0.803s,PASSED
