Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sign in,TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:40:01,27-07-2024 10:18:19,38m - 17.427s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign in/TC01_Fill_wrong_username_password_format,TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:40:02,27-07-2024 09:43:45,3m - 43.093s,PASSED
openBrowser(Login_URL),TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:40:02,27-07-2024 09:41:01,58.738s,PASSED
maximizeWindow(),TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:41:01,27-07-2024 09:41:01,0.474s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Sign_in_page""), 10)",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:41:01,27-07-2024 09:41:04,2.447s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_input""), username)",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:41:04,27-07-2024 09:41:08,4.362s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), password)",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:41:08,27-07-2024 09:42:10,1m - 2.448s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), Keys.chord(TAB))",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:42:10,27-07-2024 09:42:41,31.043s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_error_message_lb""), 10)",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:42:41,27-07-2024 09:43:12,30.694s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_error_message_lb""), 10)",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:43:12,27-07-2024 09:43:43,30.848s,PASSED
closeBrowser(),TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:43:43,27-07-2024 09:43:45,1.702s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign in/TC01_Fill_wrong_username_password_format,TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:44:50,27-07-2024 09:49:16,4m - 26.181s,PASSED
openBrowser(Login_URL),TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:44:50,27-07-2024 09:46:05,1m - 15.423s,PASSED
maximizeWindow(),TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:46:05,27-07-2024 09:46:06,0.424s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Sign_in_page""), 10)",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:46:06,27-07-2024 09:46:07,1.186s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_input""), username)",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:46:07,27-07-2024 09:46:40,32.876s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), password)",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:46:40,27-07-2024 09:47:42,1m - 2.302s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), Keys.chord(TAB))",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:47:42,27-07-2024 09:48:13,30.971s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_error_message_lb""), 10)",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:48:13,27-07-2024 09:48:44,30.659s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_error_message_lb""), 10)",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:48:44,27-07-2024 09:49:14,30.636s,PASSED
closeBrowser(),TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:49:14,27-07-2024 09:49:16,1.686s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign in/TC01_Fill_wrong_username_password_format,TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:49:16,27-07-2024 09:55:02,5m - 46.430s,PASSED
openBrowser(Login_URL),TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:49:16,27-07-2024 09:50:47,1m - 31.436s,PASSED
maximizeWindow(),TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:50:47,27-07-2024 09:50:48,0.537s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Sign_in_page""), 10)",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:50:48,27-07-2024 09:51:19,30.915s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_input""), username)",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:51:19,27-07-2024 09:52:24,1m - 4.704s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), password)",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:52:24,27-07-2024 09:53:27,1m - 3.493s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), Keys.chord(TAB))",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:53:27,27-07-2024 09:53:59,31.489s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_error_message_lb""), 10)",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:53:59,27-07-2024 09:54:30,30.996s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_error_message_lb""), 10)",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:54:30,27-07-2024 09:55:00,30.878s,PASSED
closeBrowser(),TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:55:00,27-07-2024 09:55:02,1.962s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign in/TC02_Login_with_blank_username_password,TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:55:23,27-07-2024 09:59:45,4m - 22.167s,PASSED
openBrowser(Login_URL),TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:55:23,27-07-2024 09:56:04,41.609s,PASSED
maximizeWindow(),TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:56:04,27-07-2024 09:56:05,0.386s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Sign_in_page""), 10)",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:56:05,27-07-2024 09:56:06,1.335s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_input""), """")",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:56:06,27-07-2024 09:57:08,1m - 2.411s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), """")",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:57:08,27-07-2024 09:58:11,1m - 2.357s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Sign in/Signin_button""))",TestCloud - Windows - Chrome 127.0.0.0,,,27-07-2024 09:58:11,27-07-2024 09:58:42,31.121s,PASSED
