Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 22:34:16,19-07-2024 22:34:17,0.299s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Search_input""))",Chrome 126.0.0.0,,,19-07-2024 22:34:17,19-07-2024 22:34:17,0.299s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Dashboard/Search_input""), product_name)",Chrome 126.0.0.0,,,19-07-2024 22:34:17,19-07-2024 22:34:25,7.988s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 22:34:25,19-07-2024 22:34:25,0.135s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Search/TC45_Search_and_check_detail_info_product_07,Chrome 126.0.0.0,,,19-07-2024 22:34:25,19-07-2024 22:34:36,11.407s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 22:34:25,19-07-2024 22:34:35,9.964s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 22:34:35,19-07-2024 22:34:35,0.036s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 22:34:35,19-07-2024 22:34:35,0.266s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Search_input""))",Chrome 126.0.0.0,,,19-07-2024 22:34:35,19-07-2024 22:34:36,0.301s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Dashboard/Search_input""), product_name)",Chrome 126.0.0.0,,,19-07-2024 22:34:36,19-07-2024 22:34:36,0.680s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 22:34:36,19-07-2024 22:34:36,0.143s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Search/TC46_Search_and_check_detail_info_product_08,Chrome 126.0.0.0,,,19-07-2024 22:34:37,19-07-2024 22:34:49,12.526s,PASSED
