Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sign up,Chrome 126.0.0.0,,,19-07-2024 22:33:00,19-07-2024 22:46:32,13m - 31.512s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign up/TC18_Fill_wrong_email_format,Chrome 126.0.0.0,,,19-07-2024 22:33:01,19-07-2024 22:33:21,20.329s,PASSED
openBrowser(Signup_URL),Chrome 126.0.0.0,,,19-07-2024 22:33:01,19-07-2024 22:33:14,12.904s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 22:33:14,19-07-2024 22:33:14,0.207s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Sign_up_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 22:33:14,19-07-2024 22:33:17,3.202s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_input""), username)",Chrome 126.0.0.0,,,19-07-2024 22:33:17,19-07-2024 22:33:19,1.102s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_input""), Keys.chord(TAB))",Chrome 126.0.0.0,,,19-07-2024 22:33:19,19-07-2024 22:33:19,0.335s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_error_message_lb""), 5)",Chrome 126.0.0.0,,,19-07-2024 22:33:19,19-07-2024 22:33:19,0.507s,PASSED
"Actual_email_error = getText(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_error_message_lb""))",Chrome 126.0.0.0,,,19-07-2024 22:33:19,19-07-2024 22:33:20,0.428s,PASSED
"verifyEqual(Actual_email_error, expec_email_error)",Chrome 126.0.0.0,,,19-07-2024 22:33:20,19-07-2024 22:33:20,0.062s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 22:33:20,19-07-2024 22:33:21,1.213s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign up/TC18_Fill_wrong_email_format,Chrome 126.0.0.0,,,19-07-2024 22:33:21,19-07-2024 22:33:38,17.130s,PASSED
openBrowser(Signup_URL),Chrome 126.0.0.0,,,19-07-2024 22:33:21,19-07-2024 22:33:34,13.054s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 22:33:34,19-07-2024 22:33:34,0.046s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Sign_up_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 22:33:34,19-07-2024 22:33:36,2.003s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_input""), username)",Chrome 126.0.0.0,,,19-07-2024 22:33:36,19-07-2024 22:33:37,0.625s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_input""), Keys.chord(TAB))",Chrome 126.0.0.0,,,19-07-2024 22:33:37,19-07-2024 22:33:37,0.494s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_error_message_lb""), 5)",Chrome 126.0.0.0,,,19-07-2024 22:33:37,19-07-2024 22:33:38,0.478s,PASSED
"Actual_email_error = getText(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_error_message_lb""))",Chrome 126.0.0.0,,,19-07-2024 22:33:38,19-07-2024 22:33:38,0.278s,PASSED
"verifyEqual(Actual_email_error, expec_email_error)",Chrome 126.0.0.0,,,19-07-2024 22:33:38,19-07-2024 22:33:38,0.002s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 22:33:38,19-07-2024 22:33:38,0.121s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign up/TC18_Fill_wrong_email_format,Chrome 126.0.0.0,,,19-07-2024 22:33:38,19-07-2024 22:33:56,17.583s,PASSED
openBrowser(Signup_URL),Chrome 126.0.0.0,,,19-07-2024 22:33:38,19-07-2024 22:33:53,14.926s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 22:33:53,19-07-2024 22:33:53,0.054s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign up/Sign_up_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 22:33:53,19-07-2024 22:33:54,0.276s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign up/Email_input""), username)",Chrome 126.0.0.0,,,19-07-2024 22:33:54,19-07-2024 22:33:54,0.883s,PASSED
