Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Header_menu_All,Chrome 126.0.0.0,,,19-07-2024 20:25:55,19-07-2024 20:30:40,4m - 45.444s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC30_HeaderMenu_All_products_01,Chrome 126.0.0.0,,,19-07-2024 20:25:55,19-07-2024 20:26:12,17.114s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 20:25:56,19-07-2024 20:26:00,4.599s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 20:26:00,19-07-2024 20:26:06,5.629s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 20:26:06,19-07-2024 20:26:11,4.739s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,19-07-2024 20:26:11,19-07-2024 20:26:11,0.360s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,19-07-2024 20:26:11,19-07-2024 20:26:12,0.847s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 20:26:12,19-07-2024 20:26:12,0.210s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC31_HeaderMenu_All_products_02,Chrome 126.0.0.0,,,19-07-2024 20:26:12,19-07-2024 20:26:30,17.933s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 20:26:12,19-07-2024 20:26:22,9.942s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 20:26:22,19-07-2024 20:26:22,0.166s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 20:26:22,19-07-2024 20:26:28,6.057s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,19-07-2024 20:26:28,19-07-2024 20:26:29,0.337s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,19-07-2024 20:26:29,19-07-2024 20:26:30,1.253s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 20:26:30,19-07-2024 20:26:30,0.154s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC32_HeaderMenu_All_products_03,Chrome 126.0.0.0,,,19-07-2024 20:26:30,19-07-2024 20:26:51,20.310s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 20:26:30,19-07-2024 20:26:43,12.393s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 20:26:43,19-07-2024 20:26:43,0.046s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 20:26:43,19-07-2024 20:26:49,6.021s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,19-07-2024 20:26:49,19-07-2024 20:26:49,0.348s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,19-07-2024 20:26:49,19-07-2024 20:26:50,1.358s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 20:26:50,19-07-2024 20:26:51,0.123s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC33_HeaderMenu_All_products_04,Chrome 126.0.0.0,,,19-07-2024 20:26:51,19-07-2024 20:27:15,24.815s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 20:26:51,19-07-2024 20:27:08,17.661s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 20:27:08,19-07-2024 20:27:08,0.041s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 20:27:08,19-07-2024 20:27:14,5.897s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,19-07-2024 20:27:14,19-07-2024 20:27:15,0.340s,PASSED
