Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Shopping Cart/Sign in/Signin_button""))",Chrome 126.0.0.0,,,24-07-2024 17:54:14,24-07-2024 17:54:15,0.817s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_error_message_lb""), 10)",Chrome 126.0.0.0,,,24-07-2024 17:54:15,24-07-2024 17:54:16,0.605s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_error_message_lb""), 10)",Chrome 126.0.0.0,,,24-07-2024 17:54:16,24-07-2024 17:54:16,0.304s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 17:54:16,24-07-2024 17:54:16,0.272s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign in/TC03_Login_with_incorrect_username_password,Chrome 126.0.0.0,,,24-07-2024 17:54:16,24-07-2024 17:54:29,12.341s,PASSED
openBrowser(Login_URL),Chrome 126.0.0.0,,,24-07-2024 17:54:16,24-07-2024 17:54:23,6.376s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 17:54:23,24-07-2024 17:54:23,0.054s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Sign_in_page""), 10)",Chrome 126.0.0.0,,,24-07-2024 17:54:23,24-07-2024 17:54:24,1.277s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_input""), username)",Chrome 126.0.0.0,,,24-07-2024 17:54:24,24-07-2024 17:54:25,1.192s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), password)",Chrome 126.0.0.0,,,24-07-2024 17:54:25,24-07-2024 17:54:26,0.759s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Sign in/Signin_button""))",Chrome 126.0.0.0,,,24-07-2024 17:54:26,24-07-2024 17:54:27,0.735s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,24-07-2024 17:54:27,24-07-2024 17:54:27,0.662s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 17:54:27,24-07-2024 17:54:29,1.202s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign in/TC04_Login_with_correct_username_password,Chrome 126.0.0.0,,,24-07-2024 17:54:29,24-07-2024 17:55:40,1m - 10.925s,PASSED
openBrowser(Login_URL),Chrome 126.0.0.0,,,24-07-2024 17:54:29,24-07-2024 17:54:35,6.271s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 17:54:35,24-07-2024 17:54:35,0.093s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Sign_in_page""), 10)",Chrome 126.0.0.0,,,24-07-2024 17:54:35,24-07-2024 17:54:36,1.088s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_input""), username)",Chrome 126.0.0.0,,,24-07-2024 17:54:36,24-07-2024 17:54:37,1.214s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), password)",Chrome 126.0.0.0,,,24-07-2024 17:54:37,24-07-2024 17:54:39,1.286s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Sign in/Signin_button""))",Chrome 126.0.0.0,,,24-07-2024 17:54:39,24-07-2024 17:54:39,0.479s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 10)",Chrome 126.0.0.0,,,24-07-2024 17:54:39,24-07-2024 17:55:09,30.078s,PASSED
