Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
All Products,Chrome 126.0.0.0,,,24-07-2024 18:49:37,24-07-2024 18:52:23,2m - 46.121s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Product Overview/TC08_Check_display_info_product_01,Chrome 126.0.0.0,,,24-07-2024 18:49:38,24-07-2024 18:49:52,14.299s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,24-07-2024 18:49:38,24-07-2024 18:49:45,7.000s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 18:49:45,24-07-2024 18:49:45,0.118s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,24-07-2024 18:49:45,24-07-2024 18:49:49,3.524s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,24-07-2024 18:49:49,24-07-2024 18:49:49,0.358s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,24-07-2024 18:49:49,24-07-2024 18:49:51,1.578s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,24-07-2024 18:49:51,24-07-2024 18:49:51,0.323s,PASSED
"price_web = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_price""))",Chrome 126.0.0.0,,,24-07-2024 18:49:51,24-07-2024 18:49:51,0.297s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,24-07-2024 18:49:51,24-07-2024 18:49:51,0.002s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,24-07-2024 18:49:51,24-07-2024 18:49:51,0.036s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,24-07-2024 18:49:51,24-07-2024 18:49:52,0.283s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,24-07-2024 18:49:52,24-07-2024 18:49:52,0.023s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 18:49:52,24-07-2024 18:49:52,0.258s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Product Overview/TC09_Check_display_info_product_02,Chrome 126.0.0.0,,,24-07-2024 18:49:52,24-07-2024 18:50:14,22.074s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,24-07-2024 18:49:52,24-07-2024 18:50:07,14.877s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 18:50:07,24-07-2024 18:50:07,0.054s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,24-07-2024 18:50:07,24-07-2024 18:50:11,4.242s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,24-07-2024 18:50:11,24-07-2024 18:50:12,0.315s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,24-07-2024 18:50:12,24-07-2024 18:50:13,1.369s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,24-07-2024 18:50:13,24-07-2024 18:50:13,0.276s,PASSED
"price_web = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_price""))",Chrome 126.0.0.0,,,24-07-2024 18:50:13,24-07-2024 18:50:14,0.261s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,24-07-2024 18:50:14,24-07-2024 18:50:14,0.002s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,24-07-2024 18:50:14,24-07-2024 18:50:14,0.003s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,24-07-2024 18:50:14,24-07-2024 18:50:14,0.270s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,24-07-2024 18:50:14,24-07-2024 18:50:14,0.003s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 18:50:14,24-07-2024 18:50:14,0.144s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Product Overview/TC10_Check_display_info_product_03,Chrome 126.0.0.0,,,24-07-2024 18:50:14,24-07-2024 18:50:33,19.226s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,24-07-2024 18:50:14,24-07-2024 18:50:24,10.220s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 18:50:24,24-07-2024 18:50:24,0.082s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,24-07-2024 18:50:24,24-07-2024 18:50:25,0.290s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,24-07-2024 18:50:25,24-07-2024 18:50:31,6.108s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,24-07-2024 18:50:31,24-07-2024 18:50:32,1.350s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,24-07-2024 18:50:32,24-07-2024 18:50:32,0.264s,PASSED
