Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"actual_color = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,20-07-2024 15:50:05,20-07-2024 15:50:05,0.270s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,20-07-2024 15:50:05,20-07-2024 15:50:05,0.005s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,20-07-2024 15:50:05,20-07-2024 15:50:06,1.132s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Product Overview/TC11_Check_display_info_product_04,Chrome 126.0.0.0,,,20-07-2024 15:50:06,20-07-2024 15:50:18,11.774s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,20-07-2024 15:50:06,20-07-2024 15:50:12,5.781s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,20-07-2024 15:50:12,20-07-2024 15:50:12,0.038s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,20-07-2024 15:50:12,20-07-2024 15:50:16,3.578s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,20-07-2024 15:50:16,20-07-2024 15:50:16,0.310s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,20-07-2024 15:50:16,20-07-2024 15:50:17,1.018s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,20-07-2024 15:50:17,20-07-2024 15:50:17,0.249s,PASSED
"price_web = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_price""))",Chrome 126.0.0.0,,,20-07-2024 15:50:17,20-07-2024 15:50:18,0.276s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,20-07-2024 15:50:18,20-07-2024 15:50:18,0.001s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,20-07-2024 15:50:18,20-07-2024 15:50:18,0.002s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,20-07-2024 15:50:18,20-07-2024 15:50:18,0.252s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,20-07-2024 15:50:18,20-07-2024 15:50:18,0.002s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,20-07-2024 15:50:18,20-07-2024 15:50:18,0.144s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Product Overview/TC12_Check_display_info_product_05,Chrome 126.0.0.0,,,20-07-2024 15:50:18,20-07-2024 15:50:30,12.028s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,20-07-2024 15:50:18,20-07-2024 15:50:24,5.991s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,20-07-2024 15:50:24,20-07-2024 15:50:24,0.068s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,20-07-2024 15:50:24,20-07-2024 15:50:28,3.575s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,20-07-2024 15:50:28,20-07-2024 15:50:28,0.356s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,20-07-2024 15:50:28,20-07-2024 15:50:29,0.944s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,20-07-2024 15:50:29,20-07-2024 15:50:30,0.258s,PASSED
