Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
All Products,Chrome 126.0.0.0,,,12-07-2024 15:40:53,12-07-2024 15:53:11,12m - 17.399s,FAILED
,,,,,,,
Test Cases/Product Overview/TC08_Check_display_info_product_01,Chrome 126.0.0.0,,,12-07-2024 15:40:54,12-07-2024 15:41:16,22.182s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 15:40:55,12-07-2024 15:41:10,15.073s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 15:41:10,12-07-2024 15:41:10,0.205s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 15:41:10,12-07-2024 15:41:13,2.524s,PASSED
"click(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,12-07-2024 15:41:13,12-07-2024 15:41:14,0.634s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 15:41:14,12-07-2024 15:41:15,1.148s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 15:41:15,12-07-2024 15:41:15,0.359s,PASSED
"price_web = getText(findTestObject(""Object Repository/Product Overview/Product_price""))",Chrome 126.0.0.0,,,12-07-2024 15:41:15,12-07-2024 15:41:16,0.600s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,12-07-2024 15:41:16,12-07-2024 15:41:16,0.002s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,12-07-2024 15:41:16,12-07-2024 15:41:16,0.069s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Product Overview/Product_color"", [""color"":color]), 5)",Chrome 126.0.0.0,,,12-07-2024 15:41:16,12-07-2024 15:41:16,0.347s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 15:41:16,12-07-2024 15:41:16,0.394s,PASSED
,,,,,,,
Test Cases/Product Overview/TC09_Check_display_info_product_02,Chrome 126.0.0.0,,,12-07-2024 15:41:17,12-07-2024 15:41:36,19.699s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 15:41:17,12-07-2024 15:41:29,12.353s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 15:41:29,12-07-2024 15:41:29,0.137s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 15:41:29,12-07-2024 15:41:32,2.625s,PASSED
"click(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,12-07-2024 15:41:32,12-07-2024 15:41:32,0.406s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 15:41:32,12-07-2024 15:41:34,1.093s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 15:41:34,12-07-2024 15:41:34,0.314s,PASSED
