Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sign in,Chrome 126.0.0.0,,,19-07-2024 22:32:54,19-07-2024 22:42:05,9m - 11.421s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign in/TC01_Fill_wrong_username_password_format,Chrome 126.0.0.0,,,19-07-2024 22:32:54,19-07-2024 22:33:16,22.398s,PASSED
openBrowser(Login_URL),Chrome 126.0.0.0,,,19-07-2024 22:32:54,19-07-2024 22:32:58,3.803s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 22:32:58,19-07-2024 22:33:10,11.735s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Sign_in_page""), 10)",Chrome 126.0.0.0,,,19-07-2024 22:33:10,19-07-2024 22:33:13,2.797s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_input""), username)",Chrome 126.0.0.0,,,19-07-2024 22:33:13,19-07-2024 22:33:14,1.212s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), password)",Chrome 126.0.0.0,,,19-07-2024 22:33:14,19-07-2024 22:33:15,1.006s,PASSED
"sendKeys(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), Keys.chord(TAB))",Chrome 126.0.0.0,,,19-07-2024 22:33:15,19-07-2024 22:33:15,0.444s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_error_message_lb""), 10)",Chrome 126.0.0.0,,,19-07-2024 22:33:15,19-07-2024 22:33:16,0.492s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_error_message_lb""), 10)",Chrome 126.0.0.0,,,19-07-2024 22:33:16,19-07-2024 22:33:16,0.282s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 22:33:16,19-07-2024 22:33:16,0.215s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign in/TC01_Fill_wrong_username_password_format,Chrome 126.0.0.0,,,19-07-2024 22:33:16,19-07-2024 22:33:44,27.243s,PASSED
openBrowser(Login_URL),Chrome 126.0.0.0,,,19-07-2024 22:33:16,19-07-2024 22:33:39,23.030s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 22:33:39,19-07-2024 22:33:39,0.043s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Sign_in_page""), 10)",Chrome 126.0.0.0,,,19-07-2024 22:33:39,19-07-2024 22:33:41,1.362s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_input""), username)",Chrome 126.0.0.0,,,19-07-2024 22:33:41,19-07-2024 22:33:41,0.590s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), password)",Chrome 126.0.0.0,,,19-07-2024 22:33:41,19-07-2024 22:33:42,0.812s,PASSED
