Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 19:01:27,24-07-2024 19:01:27,0.050s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,24-07-2024 19:01:27,24-07-2024 19:01:27,0.274s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,24-07-2024 19:01:27,24-07-2024 19:01:31,3.597s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,24-07-2024 19:01:31,24-07-2024 19:01:32,1.025s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 19:01:32,24-07-2024 19:01:33,1.130s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC36_HeaderMenu_All_products_07,Chrome 126.0.0.0,,,24-07-2024 19:01:33,24-07-2024 19:01:52,18.750s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,24-07-2024 19:01:33,24-07-2024 19:01:42,9.338s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 19:01:42,24-07-2024 19:01:42,0.038s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,24-07-2024 19:01:42,24-07-2024 19:01:43,0.280s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,24-07-2024 19:01:43,24-07-2024 19:01:43,0.319s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,24-07-2024 19:01:43,24-07-2024 19:01:52,8.610s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 19:01:52,24-07-2024 19:01:52,0.147s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC37_HeaderMenu_All_products_08,Chrome 126.0.0.0,,,24-07-2024 19:01:52,24-07-2024 19:02:04,11.938s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,24-07-2024 19:01:52,24-07-2024 19:01:59,6.845s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 19:01:59,24-07-2024 19:01:59,0.049s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,24-07-2024 19:01:59,24-07-2024 19:01:59,0.265s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,24-07-2024 19:01:59,24-07-2024 19:02:02,3.503s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,24-07-2024 19:02:02,24-07-2024 19:02:04,1.131s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 19:02:04,24-07-2024 19:02:04,0.129s,PASSED
,,,,,,,
